iter,Prob,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,Fobj
163,Q01A,0.0034621002639788636,0.014872703708120945,0.9474342273411027,0.13391137333745726,0.3617657025934558,1.2802800717460588e-05,0.08904795337675869,0.9538102510937443,0.3917773334883403,0.01961435342856772,0.055229493473326036,0.9751637649636737,0.8447476011968663,0.14241380865239645,0.38156335061002844,0.4486920875175803,0.6221315582301599,0.9381105946443316,0.4418033415669366,0.0011882799398449675
164,Q01B,0.0038308445708238135,0.0029688458519715566,0.9794447081119935,0.33463275424689454,0.15932109389502383,0.005779114652942171,0.15653084940218928,0.5982926631208108,0.6938857351164118,0.23622918184657432,0.6367108020682732,0.515883115884162,0.5736811481084221,0.9805086884605889,0.8995481741181948,0.8760565166731153,0.1347580298452122,0.7763032756779786,0.27983807986138365,6.08220515785963
165,Q01CA,0.13550702678550783,0.07111946462925939,0.08740925267857141,0.008531431784140666,0.37338333025270865,0.0008204548998798371,0.007765765155151699,0.17966884127035668,0.058347991840624835,0.00017833251403663022,0.027368565969995214,0.9361948045116357,0.894128776282112,0.13299374601453276,0.6076951000473645,0.013769732737133184,0.9603270468180873,0.8203249452519805,0.32122263612823776,0.041324428036173755
166,Q01CB,0.08548125570307927,0.004180892694485927,0.8264357382385146,0.2687306823939609,0.9950731332360494,0.019730143581212497,0.4648750471834691,0.44980297304674915,0.5128513222341068,0.22798519084303676,0.1795752375242138,0.12549695801538363,0.8367054930092173,0.683880628559556,0.7696685699006158,0.849164408711321,0.9131815073751247,0.3288004744155054,0.5918097737140233,7.231314044112805
167,Q01D,0.005059297096529251,0.2782906199491778,0.9998645028623238,0.9586348083861922,0.3315449737845444,5.763555295282215e-06,0.00019044406031369925,0.4978144358308099,0.4578879373623519,0.9157408373347207,0.22249489328241134,0.05428432232360084,0.2559622155115553,0.7651550846112456,0.8697304395403413,0.9202060184134013,0.9858911471966529,0.5655714661292437,0.30256138239811947,0.016998713705381446
168,Q01E,0.07300437766861048,0.12401458234006961,0.6452492967064084,0.015299628567249299,0.7229431538643023,3.0409714565300215e-07,0.6111706800101488,0.5715954069306209,0.9099932561936435,0.002399597836074513,0.41558477323790205,0.6899975416192063,0.46478211126043917,0.2653954108893951,0.8263033214105313,0.06611826075662332,0.04462732200417647,0.4751052756230327,0.41662394602879776,0.052443617920003294
169,Q01A,0.003013481158288794,0.014053482243976038,0.9793726043361148,0.2159167886926908,0.30135882007368525,0.00036227815286737333,0.14207466626815174,0.9708273486262975,0.2582834162438862,0.011229249858804836,0.22269997400630465,0.9431412746628638,0.3750184468403673,0.1158220476964183,0.1280444981250756,0.32492774839989597,0.8240091884789961,0.9843978061011927,0.20565707665515404,0.0011950615243692584
170,Q01B,0.011734414923966374,0.0021009597820197427,0.9096097539150917,0.27580703151749664,0.3240523790467078,0.009149252776674808,0.16618971686600256,0.5955441831285679,0.6270691853136474,0.01430523431896144,0.4068003603489756,0.4542394720454111,0.4590629069088807,0.9731994748716144,0.9914120925141358,0.8295312388172718,0.40864096914597414,0.9591639808774471,0.5688041525471931,6.133660680798481
171,Q01CA,0.1221921824101333,0.03931205263277837,0.07425048574147229,0.11743174063224693,0.3269170998606683,0.002539984925760458,0.1067701845790044,0.9732968966197167,0.38092927808897725,0.000959522844504715,0.007842720060115105,0.4915642052967581,0.9165972968857451,0.03462747236332049,0.023480068594632697,0.01579542175406027,0.9985961038969091,0.9736782252766829,0.4150847811128427,0.041789133182234345
172,Q01CB,0.0987334329852099,0.004677278579052204,0.8985782455512998,0.03228236692999796,0.2149525084517816,0.12303228611368447,0.2521059327117773,0.218346362286843,0.15319688029870873,0.03132146361877333,0.03583577480969441,0.6918620188201401,0.7919559737544377,0.8250720478035296,0.754409921549942,0.9521311190711819,0.9784495761426397,0.6067196628898082,0.16107502991016728,6.7808191945301255
173,Q01D,0.00506003261219645,0.2089663382362234,0.9975086018228303,0.5838857373493682,0.2431972653303004,4.152700956458152e-05,0.00025407642204590517,0.17386556922466342,0.3135079187437007,0.8249925882981664,0.8788781555557628,0.1316368658957363,0.9437055596275727,0.9140243233299453,0.4757660595081828,0.9921225249386125,0.9964532766504639,0.07646342262585376,0.6721766483529565,0.016998402156668667
174,Q01E,0.06469479257998756,0.11077172396004564,0.5072970921567537,0.06291532000703537,0.8158109049670774,8.382883044369758e-06,0.62733272335123,0.11335126613289714,0.6383290372362993,0.0038832943302026823,0.6523522042775437,0.8561063414956646,0.565137017756854,0.6148883602868457,0.6073782993641511,0.07434124836804769,0.015581040731708334,0.14421809612267522,0.662459231763219,0.05250259291654987
175,Q01A,0.0032212256370275864,0.01586601995601354,0.9920850477169767,0.12166401428200666,0.11043692177066033,3.787411103875684e-05,0.009051133038146532,0.9575370774373344,0.33304331207927906,0.019094745227480628,0.11276384888157007,0.9972968723387341,0.5110123368579184,0.41049467315084076,0.053677976112218306,0.5280416875747947,0.31656002881902984,0.929510341840542,0.6156788870461511,0.001215305400303349
176,Q01B,0.012795349734044042,0.002623432918525759,0.9299332322147855,0.15423184425945663,0.06203557732125753,0.013366161066404569,0.08624112791102816,0.1780323142742762,0.8816715035943795,0.2822772889333705,0.7479738488798703,0.29139044740006886,0.8897182367739893,0.941668030117231,0.48074203812675315,0.7880008342769884,0.4183199753372323,0.8221235749611914,0.8622269146557537,6.159242826121655
177,Q01CA,0.1517971793322597,0.07925601618807064,0.10955889629257437,0.011488649819984185,0.22723993229272085,0.00036040712195589567,0.0025304086287585,0.1128717613346511,0.3238372055620723,0.0006982254490845012,0.0195614177647789,0.8749338652377984,0.9295994581423684,0.1372586363440712,0.6490305094648345,0.010656511158808096,0.9642708678321222,0.9552849176620863,0.8499004790988073,0.04064150155947908
178,Q01CB,0.07119282216396824,0.004565333192925073,0.9249763932317998,0.11942267828918432,0.4148981267222549,0.0008289485666099286,0.2326359525182951,0.33186283238779546,0.38338098077394767,0.02749806222756944,0.4816529858364961,0.36828602254607345,0.8405189810347132,0.7966343438086815,0.9711734424899617,0.8571297957385584,0.9445060737776176,0.5778462380927175,0.2025419326102766,6.9307836330166435
179,Q01D,0.005025353088991559,0.3431569350153884,0.9984259329417482,0.6145611427484677,0.921041658710477,3.1497646308563322e-06,0.0005845312724812721,0.5615238794253604,0.5537098995081683,0.9705570850537586,0.7147270069574266,0.20306746217975702,0.5719987055548903,0.22424358451126386,0.8935353071379941,0.9615658112945085,0.9998130546301908,0.3346584547112512,0.8582717887096556,0.016991098943485054
180,Q01E,0.054738521665799865,0.08612410935268924,0.3947239405733164,0.03232440033843439,0.7745676632251492,5.761158621563935e-06,0.6450694322917796,0.1591186548756299,0.45577257258815873,0.0013025332306012688,0.39119812099253964,0.8128241757170873,0.7809347851384558,0.2652264235302536,0.1627673441004946,0.09005285196973434,0.0032169139227871887,0.07690370263854669,0.20392520098938366,0.05234947650151791
181,Q01A,0.0025873036208905634,0.013679998932034544,0.9759432235645912,0.004852757978157929,0.16644385463930714,2.190323232318413e-05,0.11827718445550474,0.9821309650645281,0.5392081021790067,0.008659506475996155,0.23158402713561432,0.9727001155604162,0.7114853418920961,0.19094621658749936,0.38244097849430486,0.31037487243032097,0.746426754542563,0.9752678807211339,0.26289724407898607,0.0011868097485744694
182,Q01B,0.005336566996326832,0.0032778739429397685,0.9335248271482051,0.2923501018382559,0.11424278750756728,0.022748619768084635,0.09266767201871223,0.835761449637844,0.6275269939201478,0.048612924378522104,0.6690511299408669,0.5011058613536126,0.5753348525552402,0.9349234005823425,0.9516009964054757,0.907719629946028,0.11726321856097188,0.7068321796923829,0.39868819084431706,6.1782513070805924
183,Q01CA,0.2271611231493214,0.20082555327818366,0.3185434813804856,0.004720268683748629,0.21122477018946165,0.00013557965240894128,0.00688584300696775,0.047255515187518984,0.5270075037147964,0.001316624262657266,0.009749160113123148,0.9760988357002292,0.9461127599328265,0.3725674176933477,0.6558729123057063,0.0015140521851585292,0.9669207379090374,0.992514704198085,0.1465302352437082,0.0389062262556939
184,Q01CB,0.9314074011249319,0.03160580258124546,0.06352125656567081,0.03304049280669549,0.539341275526728,0.05387812169041377,0.13763399276975213,0.1444690393027397,0.3535939874272349,0.13442357436906477,0.20939059008156344,0.710862427841235,0.7255127924488669,0.9969713512135585,0.11301135546114613,0.15756330197027868,0.9970346210629001,0.9918438884792241,0.6959942682936229,6.577047996778356
185,Q01D,0.005058670388153457,0.21413276716414711,0.9975948349877319,0.8630446817661028,0.5533099422880119,1.6217874246100098e-05,0.000656233527578522,0.19556770759078368,0.7198516905934573,0.8237530950478743,0.363799201203049,0.03418198640367576,0.43395527741852397,0.3070642521283709,0.16781847256381746,0.9179390972362937,0.9933570031294492,0.27344406038647673,0.7491761557948631,0.016998301561217663
186,Q01E,0.06600516354423633,0.1428778678238819,0.5893927309806247,0.0625140661398367,0.7567053284561841,9.034590987860975e-06,0.659838620059954,0.4026920724420588,0.187527372632611,0.004792248616642117,0.562758307692675,0.9042879229004082,0.8372824217902243,0.08997278940520831,0.5934125886100665,0.07113251005480753,0.02662219735993556,0.36342543593556853,0.03677234080348067,0.052339730036950624
187,Q01A,0.003474163979507975,0.01210611745167962,0.975396289104506,0.2751416212002685,0.43890397859737856,2.394699675110161e-05,0.028629268270880255,0.9661536624028174,0.3785572244272717,0.026323907705773347,0.10834012855915681,0.8744334877318645,0.4009365044735603,0.8377987380371833,0.8266821771847257,0.5419864055206394,0.9314192667256601,0.787303073025783,0.8140168413068478,0.001226706549883428
188,Q01B,0.9809781589550151,0.05181780127348736,0.10567118084514893,0.27744051267066083,0.6820103877947766,0.0019544077178347595,0.02893597864873228,0.6355487211070665,0.48538221291525163,0.10638057092122534,0.3364852090806115,0.8123130327476588,0.7091514815366753,0.3443047634613128,0.6390649635025691,0.11281081963252448,0.9906959250025436,0.6791250155067837,0.8744399423864297,6.073533075895398
189,Q01CA,0.13859030372833817,0.0805507994833456,0.14872107516161615,0.018343455874926678,0.027241101553549252,0.00020817511457666253,0.0037591943299622697,0.0868774439410562,0.5891771303441111,0.006421360629367646,0.01124245459139985,0.9999711215452411,0.9583609922588455,0.23303316608846794,0.15240566651260823,0.00036122159864189485,0.9415691704329645,0.992225072440502,0.0438492957388284,0.04021376372358058
190,Q01CB,0.07301692677464186,0.00443278131781614,0.9653678861057677,0.1029696236757422,0.7829411037548731,0.09113780487424741,0.325549167672867,0.6849817143622474,0.3021905306316592,0.1501446195215666,0.17077378723963227,0.6295737124827254,0.4120534942124402,0.890579233790854,0.5870350760820634,0.8955685790179958,0.997016982886453,0.5630440037324921,0.33969269085313947,6.787391359259527
191,Q01D,0.005063416578509176,0.15974220791815963,0.9989564698255899,0.8684560095616616,0.9360924030946762,8.759121429099855e-06,0.0009275852681049925,0.6228010892576556,0.34027484393767415,0.5433838945030294,0.24083364988426925,0.020657415840576374,0.2966180379727922,0.15312714867360017,0.3580848141448024,0.9479735450882945,0.9797178012886647,0.3050695906509462,0.6664830342170351,0.016998267678860726
192,Q01E,0.06233325764458582,0.17779408336893784,0.8356696325671489,0.006500926703253335,0.6103507872217926,1.2353328870660917e-06,0.7813710932570757,0.1474156800079741,0.4285599920030278,0.001189805003444652,0.29394223752254345,0.7784157748514332,0.420701172054447,0.20354416408123624,0.6523630661710867,0.04887937329410651,0.3960989267231709,0.2294056416535748,0.6935791452848892,0.052256626176652235
193,Q01A,0.0034068972585102,0.012984557193091452,0.9931942031044163,0.4292289335958763,0.12613327643350397,4.175860689468681e-05,0.023371638644760086,0.988001212411248,0.44086972345461695,0.0024546395603428474,0.1372290780430937,0.9289259744507963,0.6411168293004209,0.7505736251813567,0.5698076853123095,0.6078878795247269,0.6179727229973856,0.47272503427933377,0.9233778501889628,0.0012279506531048387
194,Q01B,0.02501169693787153,0.0030411594564567577,0.9252345243667236,0.2582892516799017,0.35093967829547057,0.011515232277647353,0.08010623420894603,0.912332951135296,0.48905265311282997,0.12942138065819728,0.22369027836308636,0.28231897767732095,0.8726387381691993,0.945176399993571,0.4686393127891052,0.7251019438021715,0.8538378861899899,0.6970920656653385,0.6001877568157167,6.186712785462024
195,Q01CA,0.1959396919210079,0.14845733359496627,0.21756270627454213,0.08927876412414962,0.3371696915449898,3.6808719876435864e-05,0.0581488580371986,0.7631487299269035,0.6002592944669218,4.853224200752199e-05,0.024240043706727873,0.8964330231947675,0.688491349853898,0.2130266183829323,0.1394361446361274,0.005422455404478201,0.9646387604349127,0.8936088834582235,0.5922707698417747,0.03982893368590479
196,Q01CB,0.06794848878913864,0.0038486811035403036,0.9977736048984853,0.366358742833887,0.4928069321855916,0.04992264503290838,0.2963967291435585,0.6006206518425065,0.6049800207893521,0.022460900892966654,0.49435581467248346,0.5391746789848777,0.43239253557439294,0.8235309872447107,0.8357951794857181,0.9357445692442661,0.8826720127223087,0.6518158959328388,0.3080262104276206,6.791846158326017
197,Q01D,0.005059139586957235,0.19716413316413042,0.9980194660651729,0.6438797728052772,0.9170454071486319,1.8921548000918512e-06,0.0005856068488852013,0.30379017066247893,0.25476895327912524,0.7072162177773853,0.36056452275730466,0.062042935037757624,0.682029557886894,0.7218575653044984,0.6578390329159457,0.940964066026942,0.9919396055096263,0.6264610438483307,0.8248307873733312,0.01699757909724581
198,Q01E,0.056440881111180424,0.09890344137151061,0.40245429369774527,0.019010387511980732,0.8949479833754906,1.731333385432592e-05,0.6279683499344803,0.21751859957575692,0.9221054880672118,0.008802934266219493,0.7682618837247182,0.8448369504018626,0.2796837228349561,0.3317608060689856,0.5525764843980373,0.0883793725912883,0.0037604807031147544,0.6371154109815872,0.17348766011388425,0.052634134410718576
199,Q01A,0.003599812890467531,0.01299321611452733,0.9862129840850813,0.011241114821344753,0.628991898228078,9.792078101512017e-06,0.09512351169947755,0.9898406264995161,0.49018247746102617,0.007224367606234845,0.34170408936351376,0.9146220706417312,0.3716851253906453,0.6643909786340322,0.17673794854667746,0.7664649698779163,0.5455104701014057,0.7470866738168357,0.31765151651792795,0.0012211194444558602
200,Q01B,0.035408406287712815,0.002823535907212018,0.95294376462149,0.0207074872378969,0.6378854923885053,0.008756290999420747,0.1363711930647997,0.4233928161104699,0.5994301741551717,0.00017915018695688345,0.36484954772187966,0.2585225232102542,0.5094242688706899,0.9731715677523529,0.9991350241537724,0.7960826706585946,0.46997397894624204,0.3129420373176153,0.8855478371325485,6.155530482816941
201,Q01CA,0.18817512695274063,0.1516988600802175,0.1950579632841829,0.003978622710231975,0.534632921209165,7.118705072426816e-05,0.1091261443750767,0.25988060299005206,0.28216972127563333,0.00044083429149812515,0.0023708839190066788,0.943058229850194,0.8654786294303872,0.2846138854202203,0.22059532981535213,0.00651010783693688,0.9729830879546131,0.974740170614528,0.7927228550853573,0.04027365224499836
202,Q01CB,0.219896760689208,0.0031169679414326107,0.8379719779302597,0.3034455159213163,0.15849058980095027,0.011615153135282552,0.07332022205435676,0.02094895278062507,0.2765159052663142,0.2211887850711629,0.43904529841210826,0.5768192688180714,0.9837655951784912,0.877700949041644,0.8620437848458103,0.9534667740954905,0.9944665073125354,0.41129826178405304,0.38770802809262706,6.648529897792236
203,Q01D,0.005066277883785755,0.25470714732704736,0.9996618074532482,0.8472583139606562,0.49603070052650755,1.4463588672762742e-05,0.0006955032880668942,0.10507911531157682,0.36932216880325097,0.9616391978655073,0.44618201708518523,0.0703576798147259,0.17748882494613885,0.2934702567971988,0.7234029607918433,0.9306806560293037,0.9831433577138471,0.14756578668110867,0.3905343321352209,0.01699945628749262
204,Q01E,0.08066373537765645,0.18267543596432548,0.8327613315522844,0.0013258360928729007,0.5537627512176532,8.81382944950606e-06,0.6357341800632466,0.15750732809710713,0.11911834004348512,0.0033773727250828423,0.5118106484250853,0.8247385949040771,0.20982351318189285,0.29899403299308125,0.074998930431151,0.05621386916909027,0.1024326168950301,0.12906114408212216,0.7353403975859429,0.05234295649578343
205,Q01A,0.0030521642443372956,0.014208353113635512,0.9899109208338579,0.17404840264275412,0.2642605056060988,5.476932271709791e-05,0.031578811564871426,0.9698188771604712,0.188086345584977,0.002089054019310141,0.05125905475085804,0.9335278272825998,0.8996035892284222,0.14499953542679772,0.8512515018432789,0.46161149553828923,0.5211321634086439,0.9166907689599814,0.731317161131604,0.0011952197489546903
206,Q01B,0.037736703857358125,0.002600388058831768,0.9753309587022269,0.030320424948729892,0.08884404315234726,0.015858470162621457,0.227242467129324,0.9171252812709204,0.1969407308684551,0.038815347451885446,0.5971894885938981,0.5444602097085627,0.6580957535421788,0.9623417285785336,0.9921661491925944,0.6659458293524235,0.7136121618553539,0.812774715281111,0.8479431193510155,6.158016697063511
207,Q01CA,0.13343791541027883,0.07418340854756914,0.09775320304450114,0.011613223019709906,0.17084561953376604,0.00011776589707021254,0.02914519068478279,0.5024922097031861,0.7069039687635891,0.0005122155208614174,0.017308520074503717,0.9922831634577941,0.756185052689665,0.1386672159356313,0.38042001393070113,0.00838372730397333,0.9891786057083185,0.9871928154818224,0.957233476987666,0.04011007397201245
208,Q01CB,0.09930471150623535,0.004693180052891549,0.9715348737756508,0.32489694026691585,0.07516508693945062,0.01301217804639608,0.288449374551004,0.10713438599045413,0.4382465102263269,0.07057136234464226,0.030227801565252066,0.7235072592569441,0.3283911078377515,0.5645065053435679,0.9202583807864049,0.9979082712202716,0.7686705777384025,0.4350622621089468,0.46396988386354365,6.852196323591331
209,Q01D,0.0050407432666305894,0.28615285601347135,0.998512518243321,0.9090458377039228,0.8111533419569639,6.945304200899123e-06,0.0016763318694795522,0.3077855414194153,0.28615678163747654,0.8811275194622465,0.7418965732856355,0.11232752647161509,0.8967784577857796,0.9901421670389328,0.0939613432517182,0.9436743964447993,0.9996239061068001,0.29401117906254837,0.4362658900456243,0.016995825678228924
210,Q01E,0.07148945651726128,0.11202173318634795,0.5983530464553337,0.04587472660034477,0.44700152674159366,1.585257115630617e-05,0.603104801559909,0.7162502760322028,0.48276181057429834,0.003883344446648231,0.9683844310651392,0.711640051183636,0.08978523180324577,0.7711971576357991,0.3662614797536403,0.06898941587895997,0.0012881269635351463,0.7757360557551978,0.24484197118210088,0.05247368085055465
211,Q01A,0.0022724512821787933,0.01125917931540619,0.9799927435263962,0.16517697338870355,0.5255560989639672,7.884321483894647e-05,0.14131638297124877,0.9711824662893209,0.009175774800003533,0.0007151084210354685,0.3654263106530945,0.9205138975406644,0.5851085353379739,0.9665763396776257,0.8803083655653233,0.567115104975862,0.537251824316737,0.933592593275314,0.9790800912908211,0.0012098119364778578
212,Q01B,0.03574821093583942,0.0029476792717939705,0.99369459279751,0.1976233090051561,0.33052922364524956,0.018540998177106797,0.12114118176266284,0.4208767939076275,0.36557464279687524,0.03278494038095694,0.23311859803857485,0.2984164745025975,0.9575845367163082,0.9680990011421983,0.965638812171788,0.8595170954208878,0.1923982640495011,0.8137031158116965,0.3685182938754898,6.143769412214591
213,Q01CA,0.1513908648842533,0.0842543130958781,0.09934280832818634,0.020777730251431502,0.2083209140545545,0.00023191057702164655,0.0024563377842873463,0.4525457922266917,0.8748262294515625,0.0005445604371981676,0.004126487532414647,0.9237517230984171,0.7401037639160921,0.17076607471998975,0.81974799536989,0.014500589868181361,0.9150897497910838,0.9614022163905808,0.6818574037901294,0.041993351414741836
214,Q01CB,0.12352384591758672,0.004149779127787297,0.9356660260197673,0.051058565070444886,0.7859803986240831,0.004854884724662854,0.5388682417535149,0.22047235492959982,0.21096936499522775,0.29890987322298973,0.23062344699560128,0.5936886000657923,0.4501277467041715,0.7886783315856296,0.5185237673500134,0.987361798628407,0.6540330124760609,0.5039601365487468,0.4467317812729735,6.852883873981512
215,Q01D,0.005048420431708897,0.19969787577166698,0.9985436070348244,0.8560054134618819,0.9497408853186744,1.908493836648089e-05,0.0006707717663971343,0.13585353064330763,0.5913503352626236,0.7589469141840482,0.17843833839170806,0.4032322782547437,0.6994871251729454,0.5988824109213755,0.6374662276521346,0.9790380190818333,0.9986820868486703,0.22183822884236062,0.24120486825264775,0.016997945672875384
216,Q01E,0.07753946608577189,0.1736776676365977,0.7172209788052909,0.07758029004241201,0.7264030309562233,6.092171269501997e-06,0.6093278909453043,0.2700291759079783,0.4099854601871911,0.0015722791586457235,0.8333255858367812,0.899744954688817,0.24101239419816334,0.16140300015155792,0.7100498315125812,0.061492075363575316,0.06114316322317388,0.7393931437409216,0.6758152372592141,0.0524014104577901
217,Q01A,0.0025901969711347133,0.011502685443591253,0.9766673578138414,0.11373594930998815,0.5670680437709948,3.263075103186718e-05,0.13837712077315084,0.9797850637508316,0.6800546701627528,0.026914001104315983,0.3615927900364674,0.9604721159138201,0.8958315647240725,0.8393170090332502,0.10228827120966277,0.5933264507873631,0.9290151526520227,0.8153194687395067,0.8962138219177076,0.0012390379889987303
218,Q01B,0.03651154816596093,0.0029208605393612193,0.9351500534084193,0.250647022032509,0.3190379833958952,0.004621323331145899,0.11871073240229824,0.8075782985634472,0.9342194688103876,0.06442945089640117,0.5839966111347069,0.2575862187194474,0.5225833671858591,0.9962592890931834,0.8012212704406356,0.84585768190703,0.006506607242679152,0.7129700367808008,0.6012143488929568,6.159196999261767
219,Q01CA,0.1622048184028065,0.1052796930278443,0.14618448294019118,0.013726349035312077,0.5587824912665766,0.0007551152898628975,0.006282078077322071,0.11218721436894105,0.3818418414946735,0.0006829728453701397,0.02043646029860105,0.9739245743896169,0.8507609852650737,0.25492254743148673,0.46365689473074007,0.0073239181849849315,0.9359984623577531,0.9893536854901316,0.5987660261214547,0.04027313707695653
220,Q01CB,0.08617653476558135,0.004412884862098153,0.9455830232396251,0.10604913242126934,0.4746069538420362,0.02995814066745724,0.34445318185563367,0.15603843731831293,0.6634313155428219,0.015593926730294534,0.27853418690021253,0.7315137872964582,0.9397879771397467,0.5585332992798927,0.8931190578409646,0.9878066492299229,0.9351572674844816,0.5604427653407569,0.3212652961162002,6.696799021538004
221,Q01D,0.00505859058789757,0.26212263636464905,0.9997042308548414,0.20945516927128283,0.9622653851384156,6.461993254237058e-05,0.002284588391491869,0.14279299850401783,0.46769504977348075,0.9337205028185769,0.9907358515517868,0.04598366381496828,0.33826508656483656,0.4981561024639071,0.03883855280217474,0.9871342738993423,0.9783473221806491,0.4118634178113565,0.5558102201764561,0.01699740972709106
222,Q01E,0.060386588748839926,0.10588284630320421,0.489232328999769,0.011522753864140409,0.45312216600704275,6.3417044599081624e-06,0.6504639304320297,0.10479767302645132,0.19020504497023993,0.0015000453775744957,0.9714326107966423,0.8156958576653153,0.321594034464841,0.1298423350181866,0.2892043535877242,0.07975530972973656,0.0010092609028698966,0.34174110647350764,0.09933795892452493,0.05222074383947635
223,Q01A,0.0035360517435725244,0.012467529425141231,0.9318809396324144,0.1172802502011157,0.10569922700773107,7.542189334191082e-05,0.018347545789795177,0.9787242265532341,0.57548108878431,0.026440704306549316,0.11664471747694995,0.9447958453516394,0.42557938745547075,0.6160674152448852,0.34766846092919396,0.30024857686410833,0.9837982920447795,0.8839922264745425,0.7762089173445721,0.0012256431771656077
224,Q01B,0.0170097884763346,0.003240669532565874,0.9961789466422861,0.3542644868408644,0.12935707622363557,0.0035895260307000124,0.09565275907541185,0.28494430368746204,0.5389819214509856,0.06413665285962912,0.30269062161247495,0.3590011311012539,0.7467590639780032,0.9237840354683176,0.712217999863467,0.940268576693758,0.6805185984314911,0.6943754778454658,0.5604880327482189,6.196949552000521
225,Q01CA,0.1744867928584071,0.11500092031370847,0.13944116610412421,0.024406115264421827,0.4508193472380332,0.0004159416896265119,0.0036669676285050294,0.0690181920065846,0.16938570855974575,0.00024370285245745957,0.0015672469645124955,0.9795055519924905,0.9877208722619168,0.07036039631504618,0.6602686917575578,0.010574363923370772,0.9231291073897236,0.9976879775151164,0.2906331479141041,0.041242887894969466
226,Q01CB,0.2509994606804045,0.00501125478753529,0.9215916233027921,0.2231744529400977,0.3560274415494232,0.007351933965229082,0.41161529568445976,0.27453034359109973,0.09626498295385291,0.012248787330324529,0.2242768330229925,0.2937848138246131,0.8892253653843323,0.8161598196887989,0.2558805702506644,0.9707301363351499,0.648031808249978,0.6334366434348566,0.008434326576631734,6.961231137590109
227,Q01D,0.005061686027340418,0.24833555045530453,0.9999654725781966,0.5943371056277558,0.8836813412021636,1.3542349461954097e-06,0.00044696037011280807,0.48251339197763815,0.23263765560028266,0.7298524676925385,0.23724786177475787,0.07636278939499358,0.6195148962522116,0.29316107197609304,0.35046488569677176,0.9847214600085041,0.894931767176528,0.23975221278264047,0.4472171441638606,0.01699852938644962
228,Q01E,0.07603963708068372,0.14808339288508265,0.7824810634123769,0.06781859258987347,0.3420613037815569,3.2077961471540902e-06,0.6563020803583622,0.14739864019954663,0.6009538967729362,0.0033675660913069366,0.8593858389001567,0.7036274216663185,0.05027400346915195,0.16057211717536368,0.759783401018473,0.06128373891196358,0.037429031276532326,0.633640931932099,0.34018988002453016,0.0522782017926564
229,Q01A,0.0038384409203094765,0.0129742058806217,0.9455015482044276,0.1994876474227219,0.45692712978902533,2.0040293282461005e-05,0.03985490034511681,0.9735309968916104,0.634508556137417,0.001241428382964014,0.01814915183903304,0.9544334286209855,0.41064856521967313,0.7529741390500135,0.1403179200106171,0.8234264573911303,0.027525721879889498,0.6809165290303985,0.6036851630024529,0.0012389393518812389
230,Q01B,0.022371114502568217,0.0025875160847179937,0.9289507382397941,0.1573446927896548,0.04401504844040857,0.015036845327036363,0.01787688878519405,0.41344968225994194,0.2364261324773354,0.04057778688662991,0.24643768056603033,0.44557564343635775,0.6980388320528438,0.950240142404404,0.4634465186713102,0.8009604728273843,0.5704411044888291,0.6374798684658719,0.8047703376664015,6.140814550977512
231,Q01CA,0.1503199074482071,0.03544646718146917,0.0777348923811148,0.06261231553142518,0.10085915466431175,4.823316524650107e-05,0.013236084248193855,0.00871175848902378,0.6584748452831133,0.0012731042919724616,0.029634511215153,0.453957034164179,0.996340470515677,0.04716505293731335,0.569672831542721,0.024944915116284536,0.8166196159147899,0.9843263087583796,0.6547589424671674,0.04297405730103887
232,Q01CB,0.07449767720231945,0.00389779827853585,0.7820206471293819,0.2744352545588181,0.03654644715188399,0.06486903039028849,0.11261432464169784,0.5095046230970641,0.4954220732733282,0.01541557677003779,0.22310791764315935,0.6180016928353096,0.8599742099900024,0.6206849072325398,0.9382526686873952,0.9679158856941996,0.8962847142514189,0.672381739483169,0.05659685579935922,6.727272599739542
233,Q01D,0.005053683890489441,0.21086954145753928,0.999423677268261,0.6802371429913432,0.34871000441623917,2.5366210205502335e-06,0.0002710763422843796,0.4507145315910889,0.0418107420828252,0.6530769120744397,0.2377070756034393,0.11512378171296155,0.3474663508838434,0.7249543385745316,0.38078368620847736,0.9587008708363229,0.995981852037745,0.5361906608788615,0.2708717084229717,0.01699904515266063
234,Q01E,0.06671989681086901,0.11067679634455743,0.5445512044242378,0.04588572749831053,0.13971925857768303,1.029541486201011e-05,0.607400208765629,0.04452914434254264,0.6242216562627895,0.0071406876258746374,0.8148945452353303,0.8001277219759075,0.48446200214023516,0.029097092370634237,0.7046479016591973,0.0698679007905525,0.0714049451202832,0.4987594696991647,0.848816789027827,0.05259441701674681
235,Q01A,0.0031930292817626076,0.012376993237038222,0.9546512134115764,0.3990804532306072,0.2019571832756203,7.718675366254249e-05,0.07833362148640252,0.9361922507906413,0.5617520417476933,0.027817032433703474,0.13225665052507068,0.9455159214291602,0.9557538260764598,0.8926836441581001,0.1292514923019492,0.6432320530023423,0.7832457696493207,0.6339038454505732,0.8838837215355071,0.0012425687157168635
